"ReviewID","Sentiment","KeyPhrases"
"A1DZTBGEHOS6DO","POSITIVE","my samsung galaxy note 10.1"
"A1DZTBGEHOS6DO","POSITIVE","the tablet and paperwork"
"A1DZTBGEHOS6DO","POSITIVE","32gb"
"A1DZTBGEHOS6DO","POSITIVE","other reviews"
"A1DZTBGEHOS6DO","POSITIVE","these cards"
"A1DZTBGEHOS6DO","POSITIVE","the note 10.1"
"A1DZTBGEHOS6DO","POSITIVE","a 64gb"
"A1DZTBGEHOS6DO","POSITIVE","mostly music"
"A1DZTBGEHOS6DO","POSITIVE","22gb"
"A1DZTBGEHOS6DO","POSITIVE","music"
"A1DZTBGEHOS6DO","POSITIVE","the 32gb"
"A1DZTBGEHOS6DO","POSITIVE","the tablet"
"A1DZTBGEHOS6DO","POSITIVE","my tablet"
"A1DZTBGEHOS6DO","POSITIVE","sheet music"
"A1DZTBGEHOS6DO","POSITIVE","the capability"
"A1DZTBGEHOS6DO","POSITIVE","all that"
"A1DZTBGEHOS6DO","POSITIVE","my best solution"
"A1DZTBGEHOS6DO","POSITIVE","top"
"A1DZTBGEHOS6DO","POSITIVE","a microsd card"
"A1DZTBGEHOS6DO","POSITIVE","sd card adapter"
"A1DZTBGEHOS6DO","POSITIVE","file transfers"
"A1DZTBGEHOS6DO","POSITIVE","this product"
"A29RI184HRX66H","POSITIVE","my go pro hero"
"A29RI184HRX66H","POSITIVE","3 black edition"
"A29RI184HRX66H","POSITIVE","a class 10 microsdxc card"
"A29RI184HRX66H","POSITIVE","no issues"
"A29RI184HRX66H","POSITIVE","fast"
"A29RI184HRX66H","POSITIVE","adapter"
"A29RI184HRX66H","POSITIVE","small packaging"
"A29RI184HRX66H","POSITIVE","a nice hard plastic case"
"A2TYRZC2C51E2W","POSITIVE","no issues"
"A2TYRZC2C51E2W","POSITIVE","this card"
"A2TYRZC2C51E2W","POSITIVE","a ton"
"A2TYRZC2C51E2W","POSITIVE","storage space"
"A2TYRZC2C51E2W","POSITIVE","music"
"A2TYRZC2C51E2W","POSITIVE","bit"
"A6AL9BZ0JALUP","POSITIVE","works"
"A6AL9BZ0JALUP","POSITIVE","high"
"A6AL9BZ0JALUP","POSITIVE","extra microsd adapters"
"A6AL9BZ0JALUP","POSITIVE","my nikon dslr"
"A6AL9BZ0JALUP","POSITIVE","the card"
"A6AL9BZ0JALUP","POSITIVE","cm"
"A6AL9BZ0JALUP","POSITIVE","nook hd+ tablet"
"A6AL9BZ0JALUP","POSITIVE","the field"
"A6AL9BZ0JALUP","POSITIVE","my images"
"A6AL9BZ0JALUP","POSITIVE","a larger screen"
"ANIETNRXG4B27","POSITIVE","this card"
"ANIETNRXG4B27","POSITIVE","my samsung"
"ANIETNRXG4B27","POSITIVE","3"
"ANIETNRXG4B27","POSITIVE","my phone"
"ANIETNRXG4B27","POSITIVE","my pictures and music"
"ANIETNRXG4B27","POSITIVE","my old card"
"ANIETNRXG4B27","POSITIVE","a charm"
"ANIETNRXG4B27","POSITIVE","this card"
"ANIETNRXG4B27","POSITIVE","the max"
"ANIETNRXG4B27","POSITIVE","the phone"
"ANIETNRXG4B27","POSITIVE","this card"
"ANIETNRXG4B27","POSITIVE","a very good price"
"ANIETNRXG4B27","POSITIVE","next day"
"ANIETNRXG4B27","POSITIVE","the christmas rush"
"ANIETNRXG4B27","POSITIVE","my free 2 days shipping.i"
"ANIETNRXG4B27","POSITIVE","another device"
"ANIETNRXG4B27","POSITIVE","in.i"
"ANIETNRXG4B27","POSITIVE","sandisk"
"AXPX8RH5Q6YPS","MIXED","my go pro hero 3"
"AXPX8RH5Q6YPS","MIXED","a solid card"
"AXPX8RH5Q6YPS","MIXED","your planning"
"AXPX8RH5Q6YPS","MIXED","the 64 gig"
"AXPX8RH5Q6YPS","MIXED","the higher capture setting"
"AXPX8RH5Q6YPS","MIXED","a little"
"AXPX8RH5Q6YPS","MIXED","an hour or so"
"AXPX8RH5Q6YPS","MIXED","video time"
"AYXSOX5UDOTTY","POSITIVE","any other store"
"AYXSOX5UDOTTY","POSITIVE","the speed"
"AYXSOX5UDOTTY","POSITIVE","this sd card"
"AYXSOX5UDOTTY","POSITIVE","mind"
"AYXSOX5UDOTTY","POSITIVE","the speeds"
"AYXSOX5UDOTTY","POSITIVE","the speeds"
"AYXSOX5UDOTTY","POSITIVE","normal sd card speeds"
"AYXSOX5UDOTTY","POSITIVE","whats"
"AYXSOX5UDOTTY","POSITIVE","a lot"
"AYXSOX5UDOTTY","POSITIVE","factor"
"AYXSOX5UDOTTY","POSITIVE","consideration"
"AYXSOX5UDOTTY","POSITIVE","the advertised speed"
"AYXSOX5UDOTTY","POSITIVE","the manufacture or seller fault"
"AYXSOX5UDOTTY","POSITIVE","the system"
"A2M728B5LXGSQP","POSITIVE","card"
"A2M728B5LXGSQP","POSITIVE","my galaxy note"
"A2M728B5LXGSQP","POSITIVE","2 cell phone"
"A2M728B5LXGSQP","POSITIVE","my whole music collection"
"A2M728B5LXGSQP","POSITIVE","no problems"
"A46D3MTB5LIUY","POSITIVE","no issues"
"A46D3MTB5LIUY","POSITIVE","this micro sd"
"A46D3MTB5LIUY","POSITIVE","a video camera"
"A46D3MTB5LIUY","POSITIVE","any problems"
"A3VV4YJ9LMF5TK","MIXED","lot"
"A3VV4YJ9LMF5TK","MIXED","storage"
"A3VV4YJ9LMF5TK","MIXED","little money"
"A3VV4YJ9LMF5TK","MIXED","words"
"A3VV4YJ9LMF5TK","MIXED","a minimum"
"A3VV4YJ9LMF5TK","MIXED","rate products"
"A3VV4YJ9LMF5TK","MIXED","amazon"
"A3VV4YJ9LMF5TK","MIXED","the only thing"
"A3VV4YJ9LMF5TK","MIXED","amazon"
"A3VV4YJ9LMF5TK","MIXED","a great deal"
"A3SCHDQPNM5E7R","POSITIVE","works"
"A3SCHDQPNM5E7R","POSITIVE","my galaxy s3"
"A3SCHDQPNM5E7R","POSITIVE","any issues"
"A3SCHDQPNM5E7R","POSITIVE","about a year"
"A3SCHDQPNM5E7R","POSITIVE","ownership"
"A3S3DWC1A77BHD","POSITIVE","reasonable price"
"A3S3DWC1A77BHD","POSITIVE","good quality"
"A3S3DWC1A77BHD","POSITIVE","not much more"
"A3AJEBW4AK4TWB","POSITIVE","works"
"A3AJEBW4AK4TWB","POSITIVE","a conventional memory card"
"A3AJEBW4AK4TWB","POSITIVE","videos"
"A3AJEBW4AK4TWB","POSITIVE","pictures and access"
"A3AJEBW4AK4TWB","POSITIVE","great space"
"A280KHZO2L7GKA","MIXED","my galaxy s3"
"A280KHZO2L7GKA","MIXED","all my mp3s"
"A280KHZO2L7GKA","MIXED","my ipod classic"
"A280KHZO2L7GKA","MIXED","45gb"
"A280KHZO2L7GKA","MIXED",".the only complaint"
"A280KHZO2L7GKA","MIXED","this unit"
"A280KHZO2L7GKA","MIXED","smartphones"
"A280KHZO2L7GKA","MIXED","general"
"A280KHZO2L7GKA","MIXED","a true mp3 player replacement"
"A280KHZO2L7GKA","MIXED","the screen"
"A280KHZO2L7GKA","MIXED","your phone"
"A280KHZO2L7GKA","MIXED","an all-purpose media player.my ipod classic"
"A280KHZO2L7GKA","MIXED","five years"
"A280KHZO2L7GKA","MIXED","its screen crack"
"A280KHZO2L7GKA","MIXED","the gym"
"A280KHZO2L7GKA","MIXED","my phone"
"A280KHZO2L7GKA","MIXED","this sdxc card"
"A2SVI2JSSMA3PS","MIXED","great card"
"A2SVI2JSSMA3PS","MIXED","great price"
"A2SVI2JSSMA3PS","MIXED","plenty"
"A2SVI2JSSMA3PS","MIXED","speed"
"A2SVI2JSSMA3PS","MIXED","about a year"
"A2SVI2JSSMA3PS","MIXED","fact"
"A2SVI2JSSMA3PS","MIXED","a month"
"A2SVI2JSSMA3PS","MIXED","earlier.it"
"A2SVI2JSSMA3PS","MIXED","sandisk"
"A2SVI2JSSMA3PS","MIXED","their cards"
"A2SVI2JSSMA3PS","MIXED","the return window"
"A2SVI2JSSMA3PS","MIXED","the end"
"A2SVI2JSSMA3PS","MIXED","december"
"A2SVI2JSSMA3PS","MIXED","return window"
"A2SVI2JSSMA3PS","MIXED","about 20 days"
"A2SVI2JSSMA3PS","MIXED","this thing"
"A2SVI2JSSMA3PS","MIXED","all the time"
"A2SVI2JSSMA3PS","MIXED","my phone"
"A2SVI2JSSMA3PS","MIXED","a good price"
"A2SVI2JSSMA3PS","MIXED","a good price"
"A2SVI2JSSMA3PS","MIXED","a name brand card"
"A2SVI2JSSMA3PS","MIXED","a year"
"A2SVI2JSSMA3PS","MIXED","sandisk"
"A2SVI2JSSMA3PS","MIXED","&#34;"
"A2SVI2JSSMA3PS","MIXED","ahaha"
"A2SVI2JSSMA3PS","MIXED","another expensive name-brand card"
"A2SVI2JSSMA3PS","MIXED","#34"
"A2SVI2JSSMA3PS","MIXED","a cheaper alternative"
"A2SVI2JSSMA3PS","MIXED","some kingston"
"A3P95KM65RH5ND","POSITIVE","more memory"
"A3P95KM65RH5ND","POSITIVE","my phone"
"A3P95KM65RH5ND","POSITIVE","memory"
"A3P95KM65RH5ND","POSITIVE","enough memory"
"A3P95KM65RH5ND","POSITIVE","so many pictures"
"A3P95KM65RH5ND","POSITIVE","my phone"
"A3P95KM65RH5ND","POSITIVE","a good buy"
"A259A4DBGL23F3","POSITIVE","my samsung"
"A259A4DBGL23F3","POSITIVE","3"
"A259A4DBGL23F3","POSITIVE","my entire music library"
"A259A4DBGL23F3","POSITIVE","my phone"
"A259A4DBGL23F3","POSITIVE","the cover"
"A259A4DBGL23F3","POSITIVE","the microsd slot"
"A259A4DBGL23F3","POSITIVE","my phone"
"A259A4DBGL23F3","POSITIVE","96gb"
"A259A4DBGL23F3","POSITIVE","storage"
"A259A4DBGL23F3","POSITIVE","that iphone"
"AYQ1LKYKODTNC","NEGATIVE","a small preasure"
"AYQ1LKYKODTNC","NEGATIVE","a device"
"AYQ1LKYKODTNC","NEGATIVE","brokenalso"
"AYQ1LKYKODTNC","NEGATIVE","the i/o speed"
"ANKW9L1GU0HTB","NEGATIVE","no problems"
"ANKW9L1GU0HTB","NEGATIVE","stuff"
"ANKW9L1GU0HTB","NEGATIVE","30 gb"
"ANKW9L1GU0HTB","NEGATIVE","songs"
"ANKW9L1GU0HTB","NEGATIVE","12/2012.update"
"ANKW9L1GU0HTB","NEGATIVE","8/2013"
"ANKW9L1GU0HTB","NEGATIVE","my wife"
"ANKW9L1GU0HTB","NEGATIVE","a new samsung galaxy s4"
"ANKW9L1GU0HTB","NEGATIVE","her old phone"
"ANKW9L1GU0HTB","NEGATIVE","720p video"
"ANKW9L1GU0HTB","NEGATIVE","a nice camera"
"ANKW9L1GU0HTB","NEGATIVE","my wife"
"ANKW9L1GU0HTB","NEGATIVE","her photo"
"ANKW9L1GU0HTB","NEGATIVE","the fancier camera"
"ANKW9L1GU0HTB","NEGATIVE","my now 33 gb"
"ANKW9L1GU0HTB","NEGATIVE","songs"
"ANKW9L1GU0HTB","NEGATIVE","the fancy new camera"
"ANKW9L1GU0HTB","NEGATIVE","the sandisk 64 gb extreme cards"
"ANKW9L1GU0HTB","NEGATIVE","speed difference"
"ANKW9L1GU0HTB","NEGATIVE","songs"
"ANKW9L1GU0HTB","NEGATIVE","prior problems"
"ANKW9L1GU0HTB","NEGATIVE","generic cards"
"ANKW9L1GU0HTB","NEGATIVE","sandisk"
"ANKW9L1GU0HTB","NEGATIVE","future.nothing"
"ANKW9L1GU0HTB","NEGATIVE","the ultra card"
"ANKW9L1GU0HTB","NEGATIVE","par"
"ANKW9L1GU0HTB","NEGATIVE","advantage"
"ANKW9L1GU0HTB","NEGATIVE","the latest/greatest phone technology"
"ANKW9L1GU0HTB","NEGATIVE","the old card"
"ANKW9L1GU0HTB","NEGATIVE","purse"
"ANKW9L1GU0HTB","NEGATIVE","case"
"ANKW9L1GU0HTB","NEGATIVE","first one"
"AVKDNIKIX452Y","POSITIVE","my head"
"AVKDNIKIX452Y","POSITIVE","my brain"
"AVKDNIKIX452Y","POSITIVE","the increased memory"
"AVKDNIKIX452Y","POSITIVE","my tablet"
"AVKDNIKIX452Y","POSITIVE","many things"
"A2TX1WQFAVHSSK","POSITIVE","any problems"
"A2TX1WQFAVHSSK","POSITIVE","this memory"
"A2TX1WQFAVHSSK","POSITIVE","the transfer speed"
"A1TRU7O0PSSSP7","POSITIVE","a great purchase"
"A1TRU7O0PSSSP7","POSITIVE","a reasonable price"
"A1TRU7O0PSSSP7","POSITIVE","4 units"
"A3SBTW3WS4IQSN","POSITIVE","no issues"
"A2UGAIX0KSDJSE","POSITIVE","my mp3 player"
"A2UGAIX0KSDJSE","POSITIVE","loads"
"A2UGAIX0KSDJSE","POSITIVE","room"
"A2UGAIX0KSDJSE","POSITIVE","my library"
"A2UGAIX0KSDJSE","POSITIVE","the sandisk name"
"A2UGAIX0KSDJSE","POSITIVE","all my electronic gear"
"A3TGY6ZWPMOPHE","POSITIVE","any issues"
"A3TGY6ZWPMOPHE","POSITIVE","my phone"
"A3TGY6ZWPMOPHE","POSITIVE","quick"
"A3PSG14OAK2A5F","MIXED","my android tablet"
"A3PSG14OAK2A5F","MIXED","a toy"
"A3PSG14OAK2A5F","MIXED","maps"
"A3PSG14OAK2A5F","MIXED","travel"
"A3PSG14OAK2A5F","MIXED","more storage.i"
"A3PSG14OAK2A5F","MIXED","my tablet"
"A3PSG14OAK2A5F","MIXED","two lines"
"A3PSG14OAK2A5F","MIXED","a control file"
"A3PSG14OAK2A5F","MIXED","the external card"
"A3PSG14OAK2A5F","MIXED","the internal card"
"A3PSG14OAK2A5F","MIXED","apps and/or data"
"A3PSG14OAK2A5F","MIXED","the sd card"
"A3PSG14OAK2A5F","MIXED","the 32gb sandisk ultra microsdhc card"
"A3PSG14OAK2A5F","MIXED","the puny internal store"
"A3PSG14OAK2A5F","MIXED","disclaimer"
"A3PSG14OAK2A5F","MIXED","a device"
"A3PSG14OAK2A5F","MIXED","its warranty"
"A3PSG14OAK2A5F","MIXED","such action"
"A3PSG14OAK2A5F","MIXED","the results"
"A3PSG14OAK2A5F","MIXED","such action"
"A3PSG14OAK2A5F","MIXED","the responsibility"
"A3PSG14OAK2A5F","MIXED","yours.the"
"A3PSG14OAK2A5F","MIXED","tiny card"
"A3PSG14OAK2A5F","MIXED","the tiny slot"
"A3PSG14OAK2A5F","MIXED","my 9"
"A3PSG14OAK2A5F","MIXED","#34"
"A3PSG14OAK2A5F","MIXED","screened tablet"
"A3PSG14OAK2A5F","MIXED","my endorsement"
"A3PSG14OAK2A5F","MIXED","the sdhc card"
"A1TL1P030KYGAD","POSITIVE","some galaxy users"
"A1TL1P030KYGAD","POSITIVE","problems"
"A1TL1P030KYGAD","POSITIVE","microsd cards"
"A1TL1P030KYGAD","POSITIVE","this one"
"A1TL1P030KYGAD","POSITIVE","lots"
"A1TL1P030KYGAD","POSITIVE","apps"
"A1TL1P030KYGAD","POSITIVE","their data"
"A1TL1P030KYGAD","POSITIVE","samsung"
"A1TL1P030KYGAD","POSITIVE","built-in camera"
"A1TL1P030KYGAD","POSITIVE","its photos"
"A1TL1P030KYGAD","POSITIVE","the system memory"
"A1TL1P030KYGAD","POSITIVE","a lot"
"A1TL1P030KYGAD","POSITIVE","space"
"A1TL1P030KYGAD","POSITIVE","apps and things"
"A1TL1P030KYGAD","POSITIVE","the system memory"
"A1TL1P030KYGAD","POSITIVE","all my mp3s"
"A1TL1P030KYGAD","POSITIVE","the card"
"A1TL1P030KYGAD","POSITIVE","the samsung music app"
"A1TL1P030KYGAD","POSITIVE","google music"
"A2IDCSC6NVONIZ","MIXED","mini storage"
"A2IDCSC6NVONIZ","MIXED","anything else"
"A2IDCSC6NVONIZ","MIXED","additional storage"
"A2IDCSC6NVONIZ","MIXED","my microsoft surface pro tablet"
"A2IDCSC6NVONIZ","MIXED","64 and 128 gb"
"A2IDCSC6NVONIZ","MIXED","sandisk"
"A2IDCSC6NVONIZ","MIXED","a long standing reputation"
"A3TFQNPJ8F6ET1","POSITIVE","no problem"
"A3TFQNPJ8F6ET1","POSITIVE","work"
"A3TFQNPJ8F6ET1","POSITIVE","his performance"
"A3TFQNPJ8F6ET1","POSITIVE","price"
"A3TFQNPJ8F6ET1","POSITIVE","my file"
"A3TFQNPJ8F6ET1","POSITIVE","enough space"
"A3TFQNPJ8F6ET1","POSITIVE","the next year"
"A2TYY8YPS1X128","POSITIVE","works"
"A2TYY8YPS1X128","POSITIVE","my samsung galaxy"
"A2TYY8YPS1X128","POSITIVE","sandisk"
"A2TYY8YPS1X128","POSITIVE","a product"
"A2TYY8YPS1X128","POSITIVE","cheapest price"
"A18MKVZDPEFYDB","MIXED","the card"
"A18MKVZDPEFYDB","MIXED","my note 2"
"A18MKVZDPEFYDB","MIXED","app install"
"A18MKVZDPEFYDB","MIXED","the sd"
"A2ZW3HX7670JFE","MIXED","the card"
"A2ZW3HX7670JFE","MIXED","my virgin moble smart phone"
"A2ZW3HX7670JFE","MIXED","a 2 gig card"
"A2ZW3HX7670JFE","MIXED","it.their geek squad"
"A2ZW3HX7670JFE","MIXED","a larger card"
"A2ZW3HX7670JFE","MIXED","my memory"
"A2ZW3HX7670JFE","MIXED","applications"
"A2ZW3HX7670JFE","MIXED","2 dowloads"
"A2ZW3HX7670JFE","MIXED","the expensive card"
"A2ZW3HX7670JFE","MIXED","the same screen"
"A2ZW3HX7670JFE","MIXED","applicationas"
"A2ZW3HX7670JFE","MIXED","memory"
"A2ZW3HX7670JFE","MIXED","the memory card"
"A2ZW3HX7670JFE","MIXED","no bearing"
"A2ZW3HX7670JFE","MIXED","applications"
"A2ZW3HX7670JFE","MIXED","internal"
"A2ZW3HX7670JFE","MIXED","memory.seems"
"A2ZW3HX7670JFE","MIXED","the phone"
"A2ZW3HX7670JFE","MIXED","2 gigs"
"A2ZW3HX7670JFE","MIXED","internal memory.was"
"A2GNBHAJRCS0I5","POSITIVE","this card"
"A2GNBHAJRCS0I5","POSITIVE","this much storage"
"A2GNBHAJRCS0I5","POSITIVE","no problems"
"A2GNBHAJRCS0I5","POSITIVE","speed or reliability"
"A2N9ADDVQCMS42","POSITIVE","copies"
"A2N9ADDVQCMS42","POSITIVE","large files"
"A2N9ADDVQCMS42","POSITIVE","the card"
"A2N9ADDVQCMS42","POSITIVE","~10-12 mb/s"
"A2N9ADDVQCMS42","POSITIVE","a few hundred little files"
"A2N9ADDVQCMS42","POSITIVE","pictures and mp3s"
"A2N9ADDVQCMS42","POSITIVE","8mp images"
"A2N9ADDVQCMS42","POSITIVE","a quickness"
"A2N9ADDVQCMS42","POSITIVE","1080p 20mbit recording"
"A2N9ADDVQCMS42","POSITIVE","my lg optimus g e970"
"A2N9ADDVQCMS42","POSITIVE","this price"
"A2N9ADDVQCMS42","POSITIVE","amazon prime"
"A2N9ADDVQCMS42","POSITIVE","the gold 16gb sandisk microsd cards"
"A2N9ADDVQCMS42","POSITIVE","64gb"
"A2N9ADDVQCMS42","POSITIVE","this form factor"
"A1QQA7Y92L4F9R","MIXED","people"
"A1QQA7Y92L4F9R","MIXED","bargain-basement pricing"
"A1QQA7Y92L4F9R","MIXED","no-name brands"
"A1QQA7Y92L4F9R","MIXED","media"
"A1QQA7Y92L4F9R","MIXED","my own experiences"
"A1QQA7Y92L4F9R","MIXED","cheap media"
"A1QQA7Y92L4F9R","MIXED","cheap media"
"A1QQA7Y92L4F9R","MIXED","failure"
"A1QQA7Y92L4F9R","MIXED","a complex format"
"A1QQA7Y92L4F9R","MIXED","this one"
"A1QQA7Y92L4F9R","MIXED","the sdxc format"
"A1QQA7Y92L4F9R","MIXED","a ton"
"A1QQA7Y92L4F9R","MIXED","memory modules"
"A1QQA7Y92L4F9R","MIXED","that little bujgger"
"A1QQA7Y92L4F9R","MIXED","experience"
"A1QQA7Y92L4F9R","MIXED","a leader"
"A1QQA7Y92L4F9R","MIXED","the field"
"A1QQA7Y92L4F9R","MIXED","the top"
"A1QQA7Y92L4F9R","MIXED","the heap"
"A1QQA7Y92L4F9R","MIXED","the rest trail"
"A1QQA7Y92L4F9R","MIXED","volume and precision assembly techniques"
"A1QQA7Y92L4F9R","MIXED","sandisk"
"A1QQA7Y92L4F9R","MIXED","every time"
"A1QQA7Y92L4F9R","MIXED","my experience"
"A1QQA7Y92L4F9R","MIXED","some anomaly"
"A1QQA7Y92L4F9R","MIXED","sandisk"
"A1QQA7Y92L4F9R","MIXED","all others.it"
"A1QQA7Y92L4F9R","MIXED","40mb/sec write speed"
"A1QQA7Y92L4F9R","MIXED","even the fastest real camera or phone camera"
"A1QQA7Y92L4F9R","MIXED","the wild"
"A1QQA7Y92L4F9R","MIXED","my samsung"
"A1QQA7Y92L4F9R","MIXED","3"
"A1QQA7Y92L4F9R","MIXED","13-mega-pixel rocket camera"
"A1QQA7Y92L4F9R","MIXED","8fps"
"A1QQA7Y92L4F9R","MIXED","burst mode"
"A1QQA7Y92L4F9R","MIXED","certain shots"
"A1QQA7Y92L4F9R","MIXED","that camera"
"A1QQA7Y92L4F9R","MIXED","chances"
"A1QQA7Y92L4F9R","MIXED","your setup"
"A1QQA7Y92L4F9R","MIXED","the sandisk memory module"
"A1QQA7Y92L4F9R","MIXED","$5"
"A1QQA7Y92L4F9R","MIXED","$7"
"A1QQA7Y92L4F9R","MIXED","the others max"
"A1QQA7Y92L4F9R","MIXED","this one"
"A1QQA7Y92L4F9R","MIXED","a winner"
"A8DZAXOHH73L1","POSITIVE","a fair price"
"A1THCY79HLXT2O","MIXED","research"
"A1THCY79HLXT2O","MIXED","this card"
"A1THCY79HLXT2O","MIXED","my brand new hero 3 camera"
"A1THCY79HLXT2O","MIXED","the gopro site"
"A1THCY79HLXT2O","MIXED","a no brainer"
"A1THCY79HLXT2O","MIXED","i thought.anyhow"
"A1THCY79HLXT2O","MIXED","the card"
"A1THCY79HLXT2O","MIXED","most circumstances"
"A1THCY79HLXT2O","MIXED","the protunes settings"
"A1THCY79HLXT2O","MIXED","the problems"
"A1THCY79HLXT2O","MIXED","the hero 3"
"A1THCY79HLXT2O","MIXED","the slow write speed"
"A1THCY79HLXT2O","MIXED","this card"
"A1THCY79HLXT2O","MIXED","protunes settings"
"A1THCY79HLXT2O","MIXED","this setting"
"A1THCY79HLXT2O","MIXED","the hero"
"A1THCY79HLXT2O","MIXED","a few timelapse issues"
"A1THCY79HLXT2O","MIXED","2"
"A1THCY79HLXT2O","MIXED","5 sec timelapse"
"A1THCY79HLXT2O","MIXED","this card"
"A1THCY79HLXT2O","MIXED","speeds"
"A1THCY79HLXT2O","MIXED","the card"
"A1THCY79HLXT2O","MIXED","other cameras"
"A1THCY79HLXT2O","MIXED","this problem"
"A1THCY79HLXT2O","MIXED","sandisk"
"A1THCY79HLXT2O","MIXED","my top choice"
"A1THCY79HLXT2O","MIXED","all my professional work"
"A1THCY79HLXT2O","MIXED","this card"
"A1THCY79HLXT2O","MIXED","this expensive card"
"A1THCY79HLXT2O","MIXED","id jump"
"A1THCY79HLXT2O","MIXED","a samsung"
"A1THCY79HLXT2O","MIXED","even the transcend cards"
"A1THCY79HLXT2O","MIXED","a better warranty"
"A1THCY79HLXT2O","MIXED","this card.nothing"
"A1THCY79HLXT2O","MIXED","problems"
"A1THCY79HLXT2O","MIXED","lost memories"
"A1THCY79HLXT2O","MIXED","i cant"
"A9GAT0U952GOY","POSITIVE","great product......"
"A9GAT0U952GOY","POSITIVE","service......."
"A1LKN9HYJ7561R","POSITIVE","the nth memory card"
"A1LKN9HYJ7561R","POSITIVE","sandisk"
"A1LKN9HYJ7561R","POSITIVE","r/w speeds"
"A1LKN9HYJ7561R","POSITIVE","any troubles"
"A13OV96DEUAR1F","POSITIVE","3"
"A13OV96DEUAR1F","POSITIVE","the 32gb cards"
"A13OV96DEUAR1F","POSITIVE","my galaxy s3"
"A13OV96DEUAR1F","POSITIVE","my wife"
"A13OV96DEUAR1F","POSITIVE","her galaxy tab 2 7.0.the cards"
"A13OV96DEUAR1F","POSITIVE","no problems"
"A13OV96DEUAR1F","POSITIVE","the one"
"A13OV96DEUAR1F","POSITIVE","my s3"
"A13OV96DEUAR1F","POSITIVE","last year"
"A13OV96DEUAR1F","POSITIVE","no issues"
"A13OV96DEUAR1F","POSITIVE","all.i"
"A13OV96DEUAR1F","POSITIVE","a 16gb"
"A13OV96DEUAR1F","POSITIVE","our roku2.you"
"A13OV96DEUAR1F","POSITIVE","the quality and price"
"A2OCHLZTLG5KDS","POSITIVE","a 32gb mirosd"
"A2OCHLZTLG5KDS","POSITIVE","my phone"
"A2OCHLZTLG5KDS","POSITIVE","my pics"
"A2OCHLZTLG5KDS","POSITIVE","my phone"
"A2OCHLZTLG5KDS","POSITIVE","all the extra space"
"A2OCHLZTLG5KDS","POSITIVE","any songs"
"A2OCHLZTLG5KDS","POSITIVE","pics"
"A2OCHLZTLG5KDS","POSITIVE","apps"
"A2BZKMVWBQ2VLE","POSITIVE","sandisk"
"A2BZKMVWBQ2VLE","POSITIVE","great products"
"A2BZKMVWBQ2VLE","POSITIVE","their name"
"A2BZKMVWBQ2VLE","POSITIVE","the sony digital recorder"
"A2FRK17ETLK7UY","POSITIVE","super fast access"
"A2FRK17ETLK7UY","POSITIVE","my samsung galaxy note ii."
"A2FRK17ETLK7UY","POSITIVE","sandisk ultra micro hc"
"A2FRK17ETLK7UY","POSITIVE","the other microsd cards"
"A2FRK17ETLK7UY","POSITIVE","pny"
"A2FRK17ETLK7UY","POSITIVE","sony"
"A1OGCPMSIVK7G4","POSITIVE","the name"
"A1OGCPMSIVK7G4","POSITIVE","a regular sd card adapter"
"A1OGCPMSIVK7G4","POSITIVE","one day"
"A1OGCPMSIVK7G4","POSITIVE","no need"
"A1OGCPMSIVK7G4","POSITIVE","a microsd card"
"A1OGCPMSIVK7G4","POSITIVE","the adapter"
"A1OGCPMSIVK7G4","POSITIVE","a regular sd card"
"A1OGCPMSIVK7G4","POSITIVE","your camera"
"A1OGCPMSIVK7G4","POSITIVE","other electronics"
"A1OGCPMSIVK7G4","POSITIVE","a form"
"A1OGCPMSIVK7G4","POSITIVE","a regular sd card"
"A1OGCPMSIVK7G4","POSITIVE","a class 10 card"
"A1OGCPMSIVK7G4","POSITIVE","my samsung galaxy s4"
"A1OGCPMSIVK7G4","POSITIVE","a nice addition"
"A1OGCPMSIVK7G4","POSITIVE","those big 1080p files"
"A1OGCPMSIVK7G4","POSITIVE","mp3 music loads"
"A1OGCPMSIVK7G4","POSITIVE","the best brand"
"A1OGCPMSIVK7G4","POSITIVE","the industry"
"A1OGCPMSIVK7G4","POSITIVE","sd cards"
"A80SHWURCS1KD","POSITIVE","works"
"A80SHWURCS1KD","POSITIVE","a samsung galaxy s3"
"A80SHWURCS1KD","POSITIVE","full size"
"A80SHWURCS1KD","POSITIVE","the speed difference"
"A80SHWURCS1KD","POSITIVE","this one"
"A80SHWURCS1KD","POSITIVE","a slower card"
"A80SHWURCS1KD","POSITIVE","the io"
"A80SHWURCS1KD","POSITIVE","the phone"
"A80SHWURCS1KD","POSITIVE","advantage"
"A2S7XG3ZC4VGOQ","MIXED","my galaxy s4"
"A2S7XG3ZC4VGOQ","MIXED","super fast card"
"A2S7XG3ZC4VGOQ","MIXED","the required words"
"A35ZLKM1A86J68","POSITIVE","works"
"A35ZLKM1A86J68","POSITIVE","no issues"
"A35ZLKM1A86J68","POSITIVE","the samsung galaxy s5"
"A35ZLKM1A86J68","POSITIVE","any speed issues"
"A35ZLKM1A86J68","POSITIVE","movies"
"A1V6CQACZ9IOLC","POSITIVE","the read and write speeds"
"A1V6CQACZ9IOLC","POSITIVE","the samsung sd card"
"A1V6CQACZ9IOLC","POSITIVE","another one"
"A1V6CQACZ9IOLC","POSITIVE","these great micro sd cards"
"A1V6CQACZ9IOLC","POSITIVE","sandisk"
