DayDiff,Entities,Helpful,HelpfulYes,KeyPhrases,ProductID,Rating,ReviewID,ReviewText,ReviewTime,ReviewerName,Sentiment,SentimentScore_Mixed,SentimentScore_Negative,SentimentScore_Neutral,SentimentScore_Positive,Summary,TotalVote,UnixReviewTime
520,[],"[0, 0]",0,"['This card', 'this much storage', 'No problems', 'speed or reliability']",F007WTAJTQ,5,A2GNBHAJRCS0I5,This card is so small and yet holds this much storage. No problems with speed or reliability. Can definitely recommend.,06-07-2013,Papadirk,POSITIVE,0.00017617047706153244,0.00019275756494607776,0.00010122062667505816,0.9995298385620117,reliable. Can recommend,0,1370563200
716,"['10-12 MB/s', 'hundred little files', '8mp', '1080p', '20mbit', 'LG', 'Optimus G E970', 'Amazon', 'Prime', '16GB', 'SanDisk', '64GB']","[0, 0]",0,"['copies', 'large files', 'the card', '~10-12 MB/s', 'a few hundred little files', 'pictures and mp3s', '8mp images', 'a quickness', '1080p 20mbit recording', 'my LG Optimus G E970', 'this price', 'Amazon Prime', 'the gold 16GB SanDisk microSD cards', '64GB', 'this form factor']",C007WTAJTP,5,A2N9ADDVQCMS42,"PROsIt copies large files to the card at ~10-12 MB/s and it doesn't choke when slammed with a few hundred little files like pictures and mp3s. It writes 8mp images with a quickness and 1080p 20mbit recording is smooth in my LG Optimus G E970. I waited for these to get to ~this price before ordering, and as usual Amazon Prime is awesome.CONsNot as fast as the gold 16GB SanDisk microSD cards but for 64GB in this form factor, it's faster than I was anticipating.",22-12-2012,"Wade ""Wade""",POSITIVE,0.09560855478048325,0.002862689783796668,0.003930388018488884,0.897598385810852,"Slightly over advertised speed in exFAT, barely rated speed in FAT32 :-)",0,1356134400
7,"['TON of memory modules', 'SanDisk', 'SanDisk', 'SanDisk', '40MB/sec', 'Samsung', 'Note 3', '13-mega-pixel', 'up to', '8fps', 'SanDisk', '$5', '$7', 'Davey', '1-12-2014']","[0, 0]",0,"['People', 'bargain-basement pricing', 'no-name brands', 'media', 'my own experiences', 'cheap media', 'cheap media', 'failure', 'a complex format', 'this one', 'the SDXC format', 'a TON', 'memory modules', 'that little bujgger', 'experience', 'a leader', 'the field', 'the top', 'the heap', 'the rest trail', 'volume and precision assembly techniques', 'SanDisk', 'every time', 'my experience', 'some anomaly', 'SanDisk', 'all others.It', '40MB/sec write speed', 'even the fastest real camera or phone camera', 'the wild', 'my Samsung', '3', '13-mega-pixel rocket camera', '8fps', 'burst mode', 'certain shots', 'that camera', 'chances', 'your setup', 'the SanDisk memory module', '$5', '$7', 'the others max', 'this one', 'a winner']",D007WTAJTR,5,A1QQA7Y92L4F9R,"People often ask me about bargain-basement pricing on no-name brands of media, and you know I just have to cite my own experiences with cheap media, and it's just that, cheap media, prone to failure or worse if it's a complex format as this one is, the SDXC format. They have crammed a TON of memory modules in that little bujgger, you know? I say go with experience, go with a leader in the field, so there's pretty much SanDisk at the top of the heap, and the rest trail far, far behind in volume and precision assembly techniques...so I vote for SanDisk every time, and unless my experience is changed  by some anomaly I'll keep on recommending SanDisk above all others.It's rated at 40MB/sec write speed, which is enough to keep up with even the fastest real camera or phone camera out there in the wild, and it certainly keeps up with my Samsung Note 3's 13-mega-pixel rocket camera, one that shoots up to 8fps in burst mode taking certain shots, so if it works for that camera perfect, chances are it will work for your setup great also!Buying the SanDisk memory module costs what, $5-$7 more than the others max, right? I say buy this one here, it's a winner in all respects.Wavey Davey 1-12-2014",01-12-2014,Wavey Davey,MIXED,0.7057123780250549,0.13481874763965607,0.05372203141450882,0.10574687272310257,SanDisk makes a MEAN SDXC-series of Micro-USB chips!,0,1389484800
204,[],"[0, 0]",0,['a fair price'],C007WTAJTP,5,A8DZAXOHH73L1,"either it works or it doesn't -- it works, it was a fair price and I am happy with it",18-05-2014,RadioMaven,POSITIVE,0.04151942580938339,0.0009240755462087691,0.0024745233822613955,0.9550820589065552,"either it works or it doesn't -- it works, it was a fair price and I am happy with it",0,1400371200
476,"['Hero 3', 'Gopro', 'Protunes', 'Hero 3', 'Protunes', 'Hero', '2', '5 sec', 'Sandisk', 'Samsung', 'Transcend']","[0, 0]",0,"['research', 'this card', 'my brand new Hero 3 camera', 'the Gopro site', 'a no brainer', 'i thought.Anyhow', 'the card', 'most circumstances', 'the Protunes settings', 'The problems', 'the Hero 3', 'the slow write speed', 'this card', 'Protunes settings', 'this setting', 'the Hero', 'a few timelapse issues', '2', '5 sec timelapse', 'this card', 'speeds', 'the card', 'other cameras', 'this problem', 'Sandisk', 'my top choice', 'all my professional work', 'this card', 'this EXPENSIVE card', 'id jump', 'a Samsung', 'even the Transcend cards', 'a better warranty', 'this card.Nothing', 'problems', 'lost memories', 'i cant']",C007WTAJTP,2,A1THCY79HLXT2O,"Before doing research, i assumed this card would support my brand new Hero 3 camera... considering it was sold off the Gopro site, it was a no brainer... or so i thought.Anyhow, the card seems to preform well under most circumstances WITHOUT using the Protunes settings. (The problems with the Hero 3 where due to the slow write speed of this card under Protunes settings, without this setting the Hero works fine)However, after a few timelapse issues (2 - 5 sec timelapse, which is well in this card's speeds).I noticed the card is corrupt. I tested this in other cameras and found that this problem still persists. I trust Sandisk as my top choice for all my professional work, however this card has failed!I would not recommend this EXPENSIVE card, id jump for a Samsung, or even the Transcend cards. They even come with a better warranty then this card.Nothing but problems and lost memories that i cant replace....",19-08-2013,DaiLon,MIXED,0.7752938270568848,0.06203518435359001,0.0024007188621908426,0.16027018427848816,Bought this for my Gopro Hero 3,0,1376870400
276,[],"[0, 0]",0,"['great product......', 'service.......']",C007WTAJTP,5,A9GAT0U952GOY,great product......prompt service.......well done!,07-03-2014,Radar999,POSITIVE,0.0011215500999242067,6.562433554790914e-05,8.317540778080001e-05,0.9987296462059021,Five Stars,0,1404345600
433,"['Nth', 'sandisk']","[0, 0]",0,"['the Nth memory card', 'sandisk', 'r/w speeds', 'any troubles']",E007WTAJTS,5,A1LKN9HYJ7561R,"this is probably the Nth memory card I've bought from sandisk, and so far I'm still very happy. r/w speeds are decent and none have given me any troubles.",01-10-2013,Gabby Ybanez,POSITIVE,0.00775510910898447,0.0008616652339696884,0.0014046975411474705,0.989978551864624,always been happy with sandisk,0,1357776000
590,"['3', '32gb', 'One each', 'Galaxy S3', 'one', 'Galaxy Tab 2 7.0.The', 'S3', 'last year', '16gb', 'Roku2.You']","[0, 0]",0,"['3', 'the 32gb cards', 'my Galaxy S3', 'my wife', 'her Galaxy Tab 2 7.0.The cards', 'no problems', 'The one', 'my S3', 'last year', 'no issues', 'all.I', 'a 16gb', 'our Roku2.You', 'the quality and price']",B007WTAJTO,5,A13OV96DEUAR1F,I've purchased 3 of the 32gb cards now. One each for my Galaxy S3 and my wife's. Also one for her Galaxy Tab 2 7.0.The cards are super fast and there have been no problems. The one in my S3 has been in it since they came out last year no issues at all.I purchased a 16gb for our Roku2.You can't beat the quality and price.,27-04-2013,Talon8Ya,POSITIVE,0.00024369434686377645,0.00015856434765737504,0.0004419498145580292,0.9991558790206909,Excellent speed and quality.,0,1367020800
264,['32gb'],"[0, 0]",0,"['a 32gb mirosd', 'my phone', 'my pics', 'My phone', 'all the extra space', 'any songs', 'pics,', 'apps']",E007WTAJTS,5,A2OCHLZTLG5KDS,"Having a 32gb mirosd is great! I use it in my phone and hardly have to upload my pics and what not. My phone works faster with all the extra space and I never have to worry about needing to delete any songs,pics,or apps.",19-03-2014,:),POSITIVE,7.163538975873962e-05,9.299138037022203e-05,0.0010676970705389977,0.9987677335739136,So useful,0,1395187200
278,"['SANDISK', 'Sony']","[0, 0]",0,"['SANDISK', 'great products', 'their name', 'the Sony digital recorder']",B007WTAJTO,5,A2BZKMVWBQ2VLE,"SANDISK makes great products, I always try to buy their name. This is for the Sony digital recorder I also bought.",05-03-2014,"Valentina ""DiveGirl55""",POSITIVE,0.0006766307633370161,0.0009714033803902566,0.006179626565426588,0.992172360420227,"SANDISK makes great products, I always try to buy their name",0,1399075200
380,"['Samsung', 'Galaxy Note II.', 'SanDisk', 'Ultra Micro HC', 'PNY', 'Sony']","[0, 0]",0,"['Super fast access', 'my Samsung Galaxy Note II.', 'SanDisk Ultra Micro HC', 'the other microSD cards', 'PNY', 'Sony']",C007WTAJTP,5,A2FRK17ETLK7UY,"Super fast access to my Samsung Galaxy Note II. SanDisk Ultra Micro HC is blazing fast compared to the other microSD cards I have bought including PNY, Sony and more!",23-11-2013,Zachary Flategraff,POSITIVE,5.149989647179609e-06,5.641410098178312e-05,0.0007565776468254626,0.9991818070411682,Awesome for Price and Very fast data accessibility!,0,1385164800
383,"['one day', '10', 'Samsung', 'Galaxy S4', '1080p']","[0, 0]",0,"['The name', 'a regular SD card adapter', 'one day', 'no need', 'a microSD card', 'the adapter', 'a regular SD card', 'your camera', 'other electronics', 'a form', 'a regular SD card', 'a class 10 card', 'my Samsung Galaxy S4', 'a nice addition', 'those big 1080p files', 'MP3 music loads', 'the best brand', 'the industry', 'SD cards']",F007WTAJTQ,5,A1OGCPMSIVK7G4,"The name should speak for itself! It comes with a regular SD card adapter. If one day you feel that you have no need for a microSD card then just simply put it back into the adapter and use it as a regular SD card for your camera or other electronics that takes a form of a regular SD card. It reads and write very fast, which it should since it's a class 10 card! I bought this for my Samsung Galaxy S4 and it's a nice addition to storing those big 1080p files & MP3 music loads. Hands down the best brand in the industry for SD cards! I highly recommend it!",20-11-2013,ocxmichael,POSITIVE,0.011821279302239418,0.0015194898005574942,0.005564368795603514,0.9810948371887207,"It's SanDisk, what more can I say?",0,1384905600
344,"['Samsung', 'Galaxy S3']","[0, 0]",0,"['Works', 'a Samsung Galaxy S3', 'full size', 'the speed difference', 'this one', 'a slower card', 'the IO', 'the phone', 'advantage']",B007WTAJTO,5,A80SHWURCS1KD,"Works great in a Samsung Galaxy S3.  Formatted straight away, full size there.  I can't really tell the speed difference between this one and a slower card it replaced.  I guess the IO in the phone can't take advantage.",29-12-2013,Aaron,POSITIVE,0.11061082035303116,0.006649956572800875,0.0030400357209146023,0.8796992301940918,Good with Galaxy S3,0,1388275200
393,['galaxy s4'],"[0, 0]",0,"['my galaxy s4', 'super fast card', 'the required words']",B007WTAJTO,5,A2S7XG3ZC4VGOQ,"in my galaxy s4, super fast card, and am totally happy, not happy having to still type to fill the required words though",10-11-2013,53rdcard,MIXED,0.94066321849823,0.0017409780994057655,0.0003442026791162789,0.05725155025720596,works great,0,1381449600
197,"['Samsung', 'Galaxy s5']","[0, 0]",0,"['Works', 'No issues', 'the Samsung Galaxy s5', 'any speed issues', 'movies']",D007WTAJTR,5,A35ZLKM1A86J68,Works exactly as it should.  No issues in the Samsung Galaxy s5.  Have not noticed any speed issues as well and I use it plenty for movies.,25-05-2014,FastEarle,POSITIVE,0.00015139573952183127,8.57904669828713e-05,0.00037589599378407,0.9993869066238403,Would recommend! No issues at all!,0,1400976000
306,"['Samsung', 'one', 'SanDisk', 'SanDisk']","[0, 0]",0,"['The read and write speeds', 'the Samsung SD card', 'another one', 'these great Micro SD cards', 'SanDisk', 'their Clip plus', 'MP3 player', 'a fan', 'the SanDisk products']",B007WTAJTO,5,A1V6CQACZ9IOLC,The read and write speeds are better than the Samsung SD card that I had previously. I would not hesitate to buy another one of these great Micro SD cards from SanDisk. I also own their Clip plus MP3 player and it works very well. I think I'm becoming a fan of the SanDisk products.,05-02-2014,Aaron Graves,POSITIVE,4.037492544739507e-05,8.017224172363058e-05,0.00014324176299851388,0.9997361302375793,Very good little Micro SD card,0,1398988800
395,"['Samsung', 'Galaxy Note 2']","[0, 0]",0,"['some sort', 'USB converter', 'files', 'my PC', 'a Samsung Galaxy', '2', 'File transfer speed']",E007WTAJTS,5,A1TRZPSFDBLLVL,I wished it came with some sort of USB converter so I can transfer files faster to my PC. I am using a Samsung Galaxy Note 2 and File transfer speed is mediocre.,08-11-2013,IamSerda,NEGATIVE,0.0014124144800007343,0.995165228843689,0.002689291490241885,0.0007329924264922738,"I use this everyday, it is Excellent",0,1376179200
195,[],"[0, 0]",0,"['this one', 'my tablet', 'this item']",E007WTAJTS,5,A66DVSZBDHH8T,I bought this one for my tablet... well it is very fast. durable and long lasting... I recommend this item...So get one now.,27-05-2014,I am Gerard,POSITIVE,1.762079591571819e-05,5.603013050858863e-05,0.000152017644722946,0.9997743964195251,All strong Memory card,0,1401148800
506,[],"[0, 0]",0,"['files', 'my computer', 'files', 'other computers', 'this task', 'the price']",C007WTAJTP,5,A301Z8IOK3T238,I use it to hold files from my computer and transfer files from other computers it works good for this task and is quick. I would recommend this plus the price isn't bad.,20-07-2013,"Zak ""Diva""",POSITIVE,0.00010704658052418381,5.48089446965605e-05,9.013521048473194e-05,0.9997480511665344,Good SD Card,0,1374278400
167,"['S4', 'S5', 'almost', 'a year', 'SanDisk']","[0, 0]",0,"['my S4', 'my new S5', 'Transfer speed', 'almost a year', 'a SanDisk product']",C007WTAJTP,5,A1050XS5BK823I,Used this in my S4 and in my new S5. Transfer speed is good and it is still performing well after almost a year. I haven't been disappointed with a SanDisk product yet.,24-06-2014,Cal,POSITIVE,0.0007330053485929966,0.00018506059132050723,0.0004187288577668369,0.9986633062362671,Works great,0,1403568000
778,"['class 4', 'galaxy S3']","[0, 0]",0,"['my other microSD cards', 'class 4', 'a galaxy S3', '/photos']",F007WTAJTQ,5,A352C9XXLTSJR4,"Much faster than my other microSD cards, most if which are class 4.  In a galaxy S3 now, fast enough not to slow it down when loading files/music/photos.  Did not Benchmark...",21-10-2012,Name,POSITIVE,0.0026095034554600716,0.0015196194872260094,0.0014878778019919991,0.9943830966949463,Neat,0,1350777600
203,"['720p', '12 hours', 'Zoom H1']","[0, 0]",0,"['my dashcam', '720p continuous', '12 hours', 'my Zoom H1']",D007WTAJTR,5,A3NKYCPMP07994,I used this on my dashcam that records 720p continuous for 12 hours without fail. Also used this on my Zoom H1.,19-05-2014,Faisal,POSITIVE,0.0013140970841050148,0.0006835739477537572,0.2832146883010864,0.7147876620292664,Works and still working,0,1400457600
236,"['Amazon', 'almost $10']","[0, 0]",0,"['This sd card', 'my phone', 'the right size', 'especially the right price', 'Amazon', 'price', 'this card', 'almost $10', 'everyone else']",D007WTAJTR,5,A1GRKJ0VT3HUNB,This sd card is perfect for my phone. It is the right size and especially the right price. After looking all over Amazon price for this card was almost $10 lower than everyone else's.,16-04-2014,Yankeefan,POSITIVE,5.484016583068296e-05,5.994893945171498e-05,0.0002447301521897316,0.9996404647827148,Love It,0,1397606400
698,"['1gb', 'Nokia', 'Lumia 822']","[0, 0]",0,"['an old 1gb card', 'my phone', 'a Nokia Lumia 822']",B007WTAJTO,5,A3T5N2QVI8T92D,I bough this to replace an old 1gb card I had in my phone. I am using this in a Nokia Lumia 822 and it works perfectly.,09-01-2013,tahoebigah,POSITIVE,0.04029593989253044,0.01743706502020359,0.02588346228003502,0.9163834452629089,Great product for a great price,0,1377993600
492,"['Galaxy Note 2', 'Galaxy Note 2', 'Amazon.com']","[1, 1]",1,"['this SD card', 'extra storage area', 'my Galaxy', '2', 'Galaxy Note 2', 'applications', 'external cards', 'media, documents, etc', 'the external card', 'a full size SD card conversion piece', 'the micro sd card', 'the full size SD card piece', 'voila', 'current pricing', 'Amazon.com', 'this card', 'this review']",C007WTAJTP,5,A8FI3MT1LNQS,"I have purchased this SD card to have extra storage area for my Galaxy Note 2.  As you might already know, Galaxy Note 2 does not allow applications to run from external cards, but it allows storing media, documents, etc to the external card.  It also comes with a full size SD card conversion piece (just insert the micro sd card into the full size SD card piece and voila) - with it's current pricing on Amazon.com, this card is highly recommended.  Hope this review proves to be useful.Cheers",03-08-2013,Zafer Aktan,POSITIVE,0.013848605565726757,0.003797671291977167,0.015701673924922943,0.9666520953178406,works fine on Galaxy Note 2,1,1362700800
388,['gopro'],"[0, 0]",0,"['the price', 'no problems', 'the card', 'my gopro']",C007WTAJTP,5,A2OJGEX2L2TAJ1,you cant beat the price and it works great . I have no problems with the card I use it for my gopro it works great,15-11-2013,quique,POSITIVE,3.3496729884063825e-05,6.062790998839773e-05,0.00015454087406396866,0.9997512698173523,great card,0,1384473600
1,[],"[0, 0]",0,['my camera'],D007WTAJTR,5,A2CWL2DC8BW6G4,Work perfectly in my camera. Reads and writes fast.,07-12-2014,Ed Brunell,POSITIVE,1.317996793659404e-05,2.9066433853586204e-05,0.0002321776992175728,0.9997255206108093,Great buy,0,1405123200
498,"['Android', 'amazon', '32gb', '4gb', 'to', '32 gb', 'Sandisk']","[1, 1]",1,"['my Android phone', 'media', 'the device', 'the phone', 'a search', 'several others', 'a duds', 'this same batch', 'amazon', 'a useless 32gb card', 'music', 'my phone', 'anywhere else', 'a 4gb card', 'the same device', 'media', 'The phone', '32 gb', 'the Sandisk message boards', 'a dud']",F007WTAJTQ,1,A1C1U3RRUZ138Z,"I bought this for my Android phone and it kept stating ""media scanning"" over and over, even when the device was on or not even restarted. I thought it was the phone and was so annoyed. Then did a search and found that several others got a duds from this same batch off amazon. So not only did I pay for this, now I have a useless 32gb card that refuses to hold music on my phone, or anywhere else. I loaded a 4gb card in the same device and it only scans media when restarted and does not lag at all. The phone can hold up to 32 gb too. If you don't believe me, go onto the Sandisk message boards and look. It's a dud. So disappointing.",28-07-2013,"L7 ""Tech Head""",NEGATIVE,0.036730650812387466,0.9536139369010925,0.0010652233613654971,0.008590194396674633,"Terrible, Dud",1,1374969600
675,"['samsung', 'galaxy s3']","[0, 0]",0,"['Transfer speeds', 'the price tag', 'my samsung galaxy s3', 'phone']",F007WTAJTQ,4,A32NUTURCII05D,"Transfer speeds are good, worth the price tag, use it in my samsung galaxy s3, sometimes it craps out and has to be reformatted or rebooted in phone. Otherwise no problems",01-02-2013,QR,MIXED,0.644719123840332,0.0010212559718638659,0.0007268142653629184,0.3535327613353729,good,0,1357084800
277,['2 gigs'],"[0, 0]",0,"['a new one', 'my phone', 'internal capacity', '2 gigs']",E007WTAJTS,5,AE9W6U4NXLD0B,when i got it it was broken so i had to send it back... they sent me a new one immediately. i am so happy  cause my phone's internal capacity is 2 gigs... that's not much... -_-,06-03-2014,"Hakudoushinumber9 ""Hakudoushi numbernine""",MIXED,0.7969573140144348,0.10578693449497223,0.002988162450492382,0.09426750987768173,really good customer service!,0,1401753600
689,"['16GB', 'Samsung', 'about 6 months ago']","[0, 0]",0,"['this card', 'my smartphone', 'the 16GB version', 'all the music and video', 'my Samsung smartphone', 'about 6 months', 'no reason']",C007WTAJTP,5,A2CH2HX82W1KYM,I use this card in my smartphone and it works great. It's fast and roomy (I got the 16GB version) enough to store all the music and video I need. It was immediately recognized by my Samsung smartphone when I put it in about 6 months ago and I've had no reason to take it out ever since.,18-01-2013,Safet Berisa,POSITIVE,0.0011708330130204558,0.0002572594676166773,0.00035431620199233294,0.9982175230979919,Great memory card,0,1358467200
447,"['Galaxy S4', '64GB', 'under $50.One', '64 TB']","[0, 0]",0,"['This device', 'Galaxy S4', 'no problems', 'a 64GB storage device', 'the size', 'my thumbnail', 'programs', '$50.One day something', '64 TB', 'Crazy']",E007WTAJTS,5,A1YBU2RJJGLS5O,"This device works in Galaxy S4 no problems, it woks perfectly and really I just can't get over that you can buy a 64GB storage device that is the size of my thumbnail, that will run programs from it for under $50.One day something like this will hold 64 TB. Crazy cool.",17-09-2013,Jack Cade,POSITIVE,0.05733251944184303,0.0011303722858428955,0.0004890277632512152,0.9410480856895447,It is it,0,1379376000
1001,"['Black Friday', 'Amazon', 'Galaxy S3', 'FAT 32', 'Galaxy', 'FAT 32']","[0, 0]",0,"['a really good deal', 'this humongous capacity card', 'Black Friday', 'Thanks Amazon', 'the price', 'a Galaxy S3', 'FAT 32', 'the phone', 'an ExFat', 'problems', 'the Galaxy Lineup', 'phones', 'the FAT 32 formatting']",D007WTAJTR,5,A29VPWQZC2A62R,"Got a really good deal on this humongous capacity card on Black Friday, Thanks Amazon, been waiting for the price to go down.Using this on a Galaxy S3 as FAT 32. I was unable to get this recognized in the phone as an ExFat. Anyone having problems with this in the Galaxy Lineup of phones might want to try the FAT 32 formatting.",12-03-2012,"Yafis Rai ""Blaster""",NEGATIVE,0.1192760169506073,0.6272907257080078,0.04160706698894501,0.21182622015476227,Black Friday Special Buy,0,1354492800
396,"['Asus', 'two adaptors']","[0, 0]",0,"['more storage', 'the newly bought Asus tablet', 'Build quality', 'two adaptors', 'other computers', 'files']",D007WTAJTR,5,A1749QO20EC9IZ,Good price. Fast and useful to expand more storage for the newly bought Asus tablet. Build quality looks great. It conveniently came with two adaptors so it can be fit to other computers when copying files.,07-11-2013,Xiaolong Zhang,POSITIVE,2.6925321435555816e-05,2.056581615761388e-05,0.00018948207434732467,0.9997629523277283,A very nice card to be used with tablet,0,1373500800
494,[],"[0, 0]",0,"['my data', 'my computer~', 'a great way', 'data~']",D007WTAJTR,5,A2P1GTW1PO6X0V,"I can use it to store my data~ It is good for my computer~Also , it is fast~It is a great way to store data~never lost~",01-08-2013,XIANER,POSITIVE,0.00011991783685516566,3.072742038057186e-05,0.0018387279706075788,0.9980106949806213,It is a good micro SD card~,0,1357603200
326,['sandisk'],"[0, 0]",0,"['sandisk', 'the best SD cards', 'mine', 'the washing machine', 'mistake']",B007WTAJTO,5,A72K096ZOUAJL,not much to be said about this. sandisk makes some of the best SD cards..i have even washed mine in the washing machine by mistake and it still works,16-01-2014,Varune,POSITIVE,0.33855435252189636,0.015129384584724903,0.007303161080926657,0.6390131115913391,you can never go wrong with sandisk,0,1389830400
452,"['ALMOST', '5 HOURS', 'VHS']","[0, 0]",0,"['PERFECT', 'NO COMPLAINTS', 'AS A VIDEO CARD', 'ALMOST 5 HOURS', 'VIDEO', 'THIS LITTLE PIECE', 'HA', 'THE VHS TAPE', 'WE GETTING CRAZY']",D007WTAJTR,5,A3PEJQ737X837L,"PERFECT,NO COMPLAINTS,USED AS A VIDEO CARD,ALMOST 5 HOURS OF VIDEO ON THIS LITTLE PIECE OF S,,,,,,,, HA I REMEMBER THE VHS TAPE,ARE WE GETTING CRAZY?",12-09-2013,Washington,POSITIVE,0.00012803119898308069,0.022971924394369125,0.021747224032878876,0.9551528692245483,WORKS GREAT,0,1386547200
215,[],"[0, 0]",0,['Works'],B007WTAJTO,5,A1TNJ5721Q0928,Yep. Works like it should.,07-05-2014,U2,POSITIVE,5.214827251620591e-05,0.00031462693004868925,0.06831967085599899,0.9313136339187622,Great,0,1404518400
768,"['Samsung', 'Galaxy Note II.', 'about 3Gb of data', '13Mbps', 'less than %50', 'Sony', 'HX100', '16Gb', 'class 10', 'double', '1', '12', '1', 'USB 2.0', 'USB 2.0', '2TB', 'Seagate', 'X2', 'SATA2', 'Windows 8 Enterprise', 'x64', 'some', '50Mb']","[5, 7]",5,"['this card', 'a daily lighting deal', 'my new Samsung Galaxy Note II.', 'issues', 'its adapter', 'my computer', 'card reader', 'about 3Gb', 'data', 'the best consistent transfer rate', 'average', 'roughly 13Mbps', 'less than %50', 'the advertised transfer rate.To', 'the same external card reader', 'my Sony HX100 digital camera', 'an SD card', '16Gb class 10', 'double the transfer rate', 'this card.Here', 'the setup', '1', 'SD Adapter', 'this card.2', 'External 12-in-1 USB 2.0 card reader', 'a USB 2.0 port', 'my PC3- Files transferred', 'varying sizes.4', '2TB Seagate X2 SATA3 HDD', 'SATA2 port', '5', 'Windows 8 Enterprise x64', 'yah baby', 'The only excuse', 'this card', 'its bad performance', 'the files', 'small sizes', '50Mb', 'the very low transfer rate.I', 'this card', 'my super phone', 'the money', 'this card.I']",E007WTAJTS,3,A3G19SJMZO3NZW,"I purchased this card on a daily lighting deal for my new Samsung Galaxy Note II. It was recognized without issues. I connected it with its adapter to my computer's card reader to transfer about 3Gb of data and the best consistent transfer rate (average) was roughly 13Mbps... That's less than %50 of the advertised transfer rate.To be fair, I've used the same external card reader with my Sony HX100 digital camera with an SD card (16Gb class 10) and I get double the transfer rate of what I've gotten for this card.Here is the setup:1- SD Adapter included with this card.2- External 12-in-1 USB 2.0 card reader connected to a USB 2.0 port on my PC3- Files transferred were of varying sizes.4- Transferred from 2TB Seagate X2 SATA3 HDD (connected to SATA2 port)5- Windows 8 Enterprise x64 (oh yah baby)The only excuse I give this card for its bad performance is the files were relatively small sizes but some of them were as large as 50Mb... This still does not justify the very low transfer rate.I am not really picky because this card will reside inside my super phone but still it does not justify the money paid for this card.I hope this will help others.",31-10-2012,H. Al-Harethi,MIXED,0.47921568155288696,0.195008784532547,0.028928879648447037,0.2968466877937317,Getting at best 13Mbps transfer rate,7,1351641600
428,"['Sony', 'Xperia Z', 'a lot of space']","[0, 0]",0,"['this micro sd', 'my Sony Xperia Z', 'a lot', 'space', 'all my data']",E007WTAJTS,5,A2F0CXGZEL23H4,"I using this micro sd on my Sony Xperia Z, It's running fast and has a lot of space, now I can store all my data on this card",06-10-2013,Hamza Momen,POSITIVE,9.262752428185195e-05,0.00017188435595016927,0.0022516842000186443,0.9974837303161621,Best Micro SD in the Class,0,1370822400
201,"['galaxy s4', 'few times', 'one point', 'sandisk']","[0, 0]",0,"['my galaxy s4', 'this card', 'few times', 'all my photos', 'music', 'the worst part', 'the card', 'one point', 'sandisk', 'a replacement', 'a hassle']",C007WTAJTP,3,A3VOHA1ZOPWK0Z,"I use it for my galaxy s4 and this card crashed on me few times, i lost all my photos and music. Thankfully they were all backed up but the worst part is, the card completely stopped working at one point. I had to contact sandisk for a replacement and it was a hassle.",21-05-2014,Saber uddin,NEGATIVE,0.019499484449625015,0.9800654053688049,0.00011838744831038639,0.0003167487448081374,The card crashed a few times,0,1400630400
753,"['last may', 'Sandisk']","[0, 0]",0,"['this one', 'the new price', 'Original Sandisk products']",B007WTAJTO,5,AW6FSC7PQ91CS,Already bought this one last may but you can't beat the new price. Original Sandisk products never failed me before. Just be careful where to buy.,15-11-2012,Salvador Laya Balbon,POSITIVE,0.002677402924746275,0.004562529735267162,0.0027225890662521124,0.9900375604629517,should have gotten 2,0,1352937600
466,"['galaxy note 10.1', 'so many times', 'amazon', '2 bucks', 'amazon']","[0, 0]",0,"['Item', 'time', 'Works', 'a galaxy', '10.1', 'this product', 'many times', 'not a bad price', 'the time', 'the same card', 'lesser price', 'other sellers', 'amazon', 'their customer service issues', '2 bucks', 'amazon', 'unfamiliar sellers']",D007WTAJTR,5,A3AOB0VF6H0IF4,"Item arrived in time as promised. Works well with a galaxy note 10.1. There is nothing more to say about this product as it has been reviewed so many times. It works well, not a bad price at the time of ordering ( now it has come down ). Yes, you get the same card for lesser price from other sellers but I trust amazon for their customer service issues. I prefer to pay 2 bucks more and get it from amazon rather than getting it from unfamiliar sellers.",29-08-2013,Daits,POSITIVE,0.4333755075931549,0.02240796759724617,0.0002050023467745632,0.5440114736557007,Good Buy,0,1377734400
514,['Galaxy 3s'],"[0, 0]",0,"['my Galaxy 3s phone', 'more room']",B007WTAJTO,5,A1NYUTV6F7O8V3,"It works just fine in my Galaxy 3s phone.  Now, I more room than I know what to do with.",12-07-2013,"Underberg ""Underberg""",POSITIVE,0.0006499095470644534,0.0003051619860343635,0.000973662594333291,0.9980712532997131,Now I have lots of room.,0,1386374400
579,[],"[0, 0]",0,"['my slr', 'cards', 'time', 'the next click', 'the problem', 'its faster', 'a way', 'better product', 'that happening']",B007WTAJTO,3,A2AC68C4B88P6U,my slr has sd cards that take time for the next click thought this would solve the problem as it says its faster and a way better product but i don't see that happening.,08-05-2013,"V. Alapati ""venkata""",NEGATIVE,0.27109450101852417,0.6805356740951538,0.026667943224310875,0.02170190028846264,not something that i thought of.,0,1375660800
538,[],"[0, 0]",0,"['No issues', 'my device', 'more words']",C007WTAJTP,5,A2NZ4SKQ501HBS,No issues it works great in my device. I don't think it would require more words but I'll type them since it's required.,18-06-2013,"Zain Naboulsi Jr. ""zainnab""",POSITIVE,0.003931258339434862,0.00011577724217204377,0.00034234137274324894,0.9956106543540955,Works great!,0,1371513600
